strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_2_day_low_no_stop,SIMO,2022-05-24,81.5914,,,2022-06-01,82.3294,2_day_low,612,49933.92,451.65,0.009045,,,,6,95.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:81.5832; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-23 00:00:00; filter_close=81.9512; filter_ma50=71.7197; filter_avg_value_10=74.11; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SKYT,2026-02-06,28.6029,,,2026-02-11,29.1671,2_day_low,1549,44305.83,873.98,0.019726,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=4.55; raw_entry=open:28.6000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-05 00:00:00; filter_close=28.4500; filter_ma50=23.6620; filter_avg_value_10=140.20; filter_adr20=8.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,OSS,2026-02-05,8.5109,,,2026-02-12,9.1191,2_day_low,5134,43694.71,3122.69,0.071466,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=2.93; raw_entry=open:8.5100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-04 00:00:00; filter_close=8.9600; filter_ma50=8.0992; filter_avg_value_10=26.68; filter_adr20=13.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CIB,2026-02-06,75.6595,,,2026-02-12,76.6955,2_day_low,587,44412.12,608.15,0.013693,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:75.6519; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-05 00:00:00; filter_close=74.9740; filter_ma50=68.1643; filter_avg_value_10=41.13; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,AMKR,2026-02-04,46.0464,,,2026-02-13,47.7936,2_day_low,991,45631.96,1731.52,0.037945,,,,7,92.0,entry=rsi2_next_open; setup_rsi2=1.71; raw_entry=open:46.0418; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-03 00:00:00; filter_close=46.1516; filter_ma50=44.2984; filter_avg_value_10=174.16; filter_adr20=6.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,TEVA,2026-02-13,33.9234,,,2026-02-18,33.6966,2_day_low,1301,44134.33,-295.01,-0.006684,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=2.66; raw_entry=open:33.9200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-12 00:00:00; filter_close=33.9200; filter_ma50=31.7448; filter_avg_value_10=395.45; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,LQDA,2026-02-17,37.9238,,,2026-02-20,33.8466,2_day_low,1165,44181.22,-4749.91,-0.10751,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:37.9200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-13 00:00:00; filter_close=38.2000; filter_ma50=37.2780; filter_avg_value_10=58.86; filter_adr20=6.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CRVS,2026-02-18,17.3517,,,2026-02-20,17.2633,2_day_low,2550,44246.93,-225.58,-0.005098,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:17.3500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-17 00:00:00; filter_close=17.4900; filter_ma50=12.9602; filter_avg_value_10=28.05; filter_adr20=12.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CSTM,2026-02-17,22.8323,,,2026-02-23,25.1175,2_day_low,1925,43952.14,4399.02,0.100087,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:22.8300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-13 00:00:00; filter_close=23.2900; filter_ma50=20.9516; filter_avg_value_10=44.41; filter_adr20=4.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SITM,2026-02-20,395.3495,,,2026-02-23,389.1711,2_day_low,111,43883.8,-685.81,-0.015628,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:395.3100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-19 00:00:00; filter_close=396.5700; filter_ma50=371.4024; filter_avg_value_10=183.40; filter_adr20=8.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,POWL,2026-02-20,178.4145,,,2026-02-26,178.3088,2_day_low,247,44068.38,-26.1,-0.000592,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:178.3967; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-19 00:00:00; filter_close=178.7867; filter_ma50=139.1433; filter_avg_value_10=182.55; filter_adr20=6.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,BKD,2026-02-20,14.7415,,,2026-02-26,15.0585,2_day_low,2998,44194.94,950.43,0.021505,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:14.7400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-19 00:00:00; filter_close=14.9500; filter_ma50=12.6238; filter_avg_value_10=115.50; filter_adr20=4.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,VNET,2026-02-23,11.8812,,,2026-02-26,11.2789,2_day_low,3722,44221.78,-2241.82,-0.050695,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:11.8800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-20 00:00:00; filter_close=11.8500; filter_ma50=10.3932; filter_avg_value_10=118.11; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,DOCN,2026-02-24,56.6557,,,2026-02-26,55.7484,2_day_low,781,44248.08,-708.55,-0.016013,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:56.6500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-23 00:00:00; filter_close=59.2400; filter_ma50=54.9032; filter_avg_value_10=216.84; filter_adr20=7.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,LUV,2026-02-26,50.3575,,,2026-02-27,49.1826,2_day_low,873,43962.12,-1025.7,-0.023332,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.97; raw_entry=open:50.3525; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-25 00:00:00; filter_close=49.6754; filter_ma50=45.4901; filter_avg_value_10=540.11; filter_adr20=4.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,VTRS,2026-03-02,14.805,,,2026-03-03,14.6632,2_day_low,2967,43926.3,-420.6,-0.009575,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.91; raw_entry=open:14.8035; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-02-27 00:00:00; filter_close=14.8035; filter_ma50=13.5308; filter_avg_value_10=182.32; filter_adr20=3.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,BELFB,2026-03-03,214.4682,,,2026-03-05,208.1578,2_day_low,204,43751.51,-1287.32,-0.029423,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:214.4467; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-02 00:00:00; filter_close=222.3844; filter_ma50=203.1987; filter_avg_value_10=44.34; filter_adr20=5.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,PRAX,2026-03-04,321.8122,,,2026-03-05,314.6086,2_day_low,136,43766.46,-979.69,-0.022385,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.69; raw_entry=open:321.7800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=318.2200; filter_ma50=307.2814; filter_avg_value_10=146.83; filter_adr20=5.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CAPR,2026-03-04,26.4426,,,2026-03-05,25.1175,2_day_low,1663,43974.12,-2203.73,-0.050114,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:26.4400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=25.8400; filter_ma50=25.7076; filter_avg_value_10=33.47; filter_adr20=6.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NESR,2026-03-04,23.4023,,,2026-03-05,22.4977,2_day_low,1875,43879.39,-1696.11,-0.038654,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:23.4000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=23.3900; filter_ma50=19.7038; filter_avg_value_10=51.90; filter_adr20=5.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SYRE,2026-03-04,40.144,,,2026-03-05,39.976,2_day_low,1093,43877.41,-183.64,-0.004185,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:40.1400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=40.0700; filter_ma50=34.7011; filter_avg_value_10=37.49; filter_adr20=6.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,ASX,2026-03-04,22.6023,,,2026-03-05,21.8078,2_day_low,1944,43938.79,-1544.4,-0.035149,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:22.6000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=22.3100; filter_ma50=19.8102; filter_avg_value_10=178.24; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,MKSI,2026-03-04,237.1837,,,2026-03-05,228.5371,2_day_low,185,43878.99,-1599.62,-0.036455,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.68; raw_entry=open:237.1600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=232.5600; filter_ma50=214.1782; filter_avg_value_10=403.88; filter_adr20=5.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NEOG,2026-03-04,11.0511,,,2026-03-05,10.5989,2_day_low,3975,43928.14,-1797.36,-0.040916,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.45; raw_entry=open:11.0500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=10.9000; filter_ma50=9.5686; filter_avg_value_10=33.96; filter_adr20=3.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,HLF,2026-03-04,17.7318,,,2026-03-05,16.7983,2_day_low,2474,43868.41,-2309.36,-0.052643,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:17.7300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=17.7400; filter_ma50=16.2242; filter_avg_value_10=47.32; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,MT,2026-03-04,61.4771,,,2026-03-05,57.0659,2_day_low,712,43771.67,-3140.76,-0.071753,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:61.4709; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=59.9247; filter_ma50=54.4162; filter_avg_value_10=123.45; filter_adr20=2.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,LRCX,2026-03-04,221.7322,,,2026-03-05,215.5102,2_day_low,197,43681.24,-1225.73,-0.028061,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.51; raw_entry=open:221.7100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=217.0100; filter_ma50=216.2114; filter_avg_value_10=2366.69; filter_adr20=4.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SNDK,2026-03-04,586.8987,,,2026-03-06,548.1952,2_day_low,74,43430.5,-2864.06,-0.065946,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:586.8400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=565.4100; filter_ma50=472.3634; filter_avg_value_10=13128.07; filter_adr20=8.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,WDC,2026-03-04,256.9027,,,2026-03-06,249.955,2_day_low,170,43673.47,-1181.12,-0.027044,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:256.8771; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=250.4901; filter_ma50=238.8937; filter_avg_value_10=2779.72; filter_adr20=7.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,MU,2026-03-04,393.5141,,,2026-03-06,379.9424,2_day_low,111,43680.06,-1506.45,-0.034488,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:393.4747; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=379.5206; filter_ma50=368.0056; filter_avg_value_10=12550.68; filter_adr20=6.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,RVMD,2026-03-04,101.3501,,,2026-03-06,98.1602,2_day_low,432,43783.26,-1378.06,-0.031475,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:101.3400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=100.4900; filter_ma50=98.7222; filter_avg_value_10=288.12; filter_adr20=3.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,ZIM,2026-03-04,27.1662,,,2026-03-06,27.0737,2_day_low,1614,43846.18,-149.27,-0.003404,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:27.1634; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=26.9990; filter_ma50=22.4712; filter_avg_value_10=130.59; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,WULF,2026-03-04,15.4515,,,2026-03-06,14.4786,2_day_low,2839,43866.94,-2762.33,-0.062971,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:15.4500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-03 00:00:00; filter_close=14.7400; filter_ma50=14.1716; filter_avg_value_10=506.19; filter_adr20=11.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NESR,2026-03-05,22.5523,,,2026-03-06,21.7078,2_day_low,1903,42916.94,-1606.94,-0.037443,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=1.27; raw_entry=open:22.5500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=22.5900; filter_ma50=19.8658; filter_avg_value_10=53.79; filter_adr20=5.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,ASX,2026-03-05,22.2622,,,2026-03-06,21.4379,2_day_low,1926,42877.05,-1587.74,-0.03703,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:22.2600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=22.1000; filter_ma50=19.9548; filter_avg_value_10=186.64; filter_adr20=4.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NEOG,2026-03-05,10.6011,,,2026-03-06,10.499,2_day_low,4043,42860.09,-412.83,-0.009632,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:10.6000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=10.8000; filter_ma50=9.6352; filter_avg_value_10=32.91; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,HLF,2026-03-05,16.8017,,,2026-03-06,15.7284,2_day_low,2552,42877.89,-2738.94,-0.063878,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:16.8000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=17.2200; filter_ma50=16.2844; filter_avg_value_10=43.87; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,RRX,2026-03-05,206.7937,,,2026-03-06,193.0108,2_day_low,206,42599.51,-2839.28,-0.066651,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.57; raw_entry=open:206.7730; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=209.0985; filter_ma50=177.4552; filter_avg_value_10=200.56; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CGNX,2026-03-05,52.2352,,,2026-03-06,49.995,2_day_low,817,42676.18,-1830.26,-0.042887,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:52.2300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=53.1700; filter_ma50=43.8558; filter_avg_value_10=135.33; filter_adr20=4.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,BELFB,2026-03-05,209.0492,,,2026-03-06,194.923,2_day_low,204,42646.05,-2881.75,-0.067574,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:209.0283; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-04 00:00:00; filter_close=213.7370; filter_ma50=205.1349; filter_avg_value_10=36.08; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,FORM,2026-03-06,82.4482,,,2026-03-09,82.3418,2_day_low,507,41801.26,-53.99,-0.001292,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:82.4400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=86.6700; filter_ma50=79.0196; filter_avg_value_10=147.99; filter_adr20=6.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NESR,2026-03-06,21.9622,,,2026-03-09,20.7379,2_day_low,1907,41881.91,-2334.68,-0.055744,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=0.75; raw_entry=open:21.9600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=22.0200; filter_ma50=20.0118; filter_avg_value_10=55.79; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,GOLD,2026-03-06,53.5954,,,2026-03-09,51.0649,2_day_low,779,41750.78,-1971.23,-0.047214,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:53.5900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=54.6000; filter_ma50=47.9888; filter_avg_value_10=38.80; filter_adr20=7.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SKE,2026-03-06,32.4933,,,2026-03-09,31.9568,2_day_low,1284,41721.33,-688.8,-0.01651,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:32.4900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=33.3100; filter_ma50=30.2130; filter_avg_value_10=34.25; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,ASX,2026-03-06,21.4521,,,2026-03-09,20.6579,2_day_low,1949,41810.23,-1547.92,-0.037022,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:21.4500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=22.0600; filter_ma50=20.0928; filter_avg_value_10=193.71; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CDE,2026-03-06,21.8222,,,2026-03-09,21.6678,2_day_low,1915,41789.48,-295.58,-0.007073,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:21.8200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=22.6300; filter_ma50=22.1002; filter_avg_value_10=530.10; filter_adr20=6.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,NEOG,2026-03-06,10.501,,,2026-03-09,9.4591,2_day_low,3987,41867.69,-4154.44,-0.099228,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=1.52; raw_entry=open:10.5000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=10.6900; filter_ma50=9.7050; filter_avg_value_10=33.45; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,AU,2026-03-06,102.4983,,,2026-03-09,101.0913,2_day_low,406,41614.33,-571.27,-0.013728,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.93; raw_entry=open:102.4881; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=106.1073; filter_ma50=101.6820; filter_avg_value_10=390.47; filter_adr20=4.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,ORLA,2026-03-06,17.6318,,,2026-03-09,17.2483,2_day_low,2368,41752.01,-908.1,-0.02175,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:17.6300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=18.3600; filter_ma50=16.5894; filter_avg_value_10=41.32; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,EQX,2026-03-06,16.0966,,,2026-03-09,15.7437,2_day_low,2597,41802.75,-916.37,-0.021921,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:16.0949; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=16.4047; filter_ma50=15.5838; filter_avg_value_10=162.95; filter_adr20=5.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SA,2026-03-06,32.2832,,,2026-03-09,31.7568,2_day_low,1297,41871.35,-682.74,-0.016306,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:32.2800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=33.2300; filter_ma50=32.7896; filter_avg_value_10=32.49; filter_adr20=5.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,AEM,2026-03-06,217.4417,,,2026-03-09,214.8685,2_day_low,193,41966.26,-496.63,-0.011834,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.21; raw_entry=open:217.4200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=221.4900; filter_ma50=205.6716; filter_avg_value_10=629.93; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,SCCO,2026-03-06,183.0293,,,2026-03-09,176.2859,2_day_low,229,41913.7,-1544.22,-0.036843,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:183.0110; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=188.9797; filter_ma50=180.8487; filter_avg_value_10=380.19; filter_adr20=4.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,CGNX,2026-03-06,50.005,,,2026-03-09,48.9451,2_day_low,840,42004.2,-890.31,-0.021196,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=0.58; raw_entry=open:50.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=51.2500; filter_ma50=44.1459; filter_avg_value_10=132.47; filter_adr20=4.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_2_day_low_no_stop,RRX,2026-03-06,193.0494,,,2026-03-09,183.4705,2_day_low,217,41891.72,-2078.61,-0.049619,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=1.42; raw_entry=open:193.0301; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-03-05 00:00:00; filter_close=198.5492; filter_ma50=178.6388; filter_avg_value_10=216.90; filter_adr20=4.88; rs_bucket=rs90_100
